country,equipment_type,destroyed,abandoned,captured,damaged,type_total,date_recorded,destroyed_diff,abandoned_diff,captured_diff,damaged_diff,type_total_diff,destroyed_diff_diff,abandoned_diff_diff,captured_diff_diff,damaged_diff_diff,type_total_diff_diff
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11275, of which: destroyed: 8411, damaged: 366, abandoned: 966, captured: 1532",8411,966,1532,366,11275,2024-12-16,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11307, of which: destroyed: 8449, damaged: 367, abandoned: 958, captured: 1533",8449,958,1533,367,11307,2024-12-20,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11349, of which: destroyed: 8488, damaged: 367, abandoned: 961, captured: 1533",8488,961,1533,367,11349,2024-12-23,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11375, of which: destroyed: 8512, damaged: 367, abandoned: 963, captured: 1533",8512,963,1533,367,11375,2024-12-26,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11381, of which: destroyed: 8519, damaged: 366, abandoned: 963, captured: 1533",8519,963,1533,366,11381,2024-12-29,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11395, of which: destroyed: 8532, damaged: 366, abandoned: 962, captured: 1535",8532,962,1535,366,11395,2024-12-31,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11462, of which: destroyed: 8600, damaged: 366, abandoned: 961, captured: 1535",8600,961,1535,366,11462,2025-01-07,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11505, of which: destroyed: 8641, damaged: 366, abandoned: 963, captured: 1535",8641,963,1535,366,11505,2025-01-10,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11516, of which: destroyed: 8651, damaged: 366, abandoned: 964, captured: 1535",8651,964,1535,366,11516,2025-01-13,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11540, of which: destroyed: 8672, damaged: 366, abandoned: 967, captured: 1535",8672,967,1535,366,11540,2025-01-16,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11597, of which: destroyed: 8720, damaged: 367, abandoned: 975, captured: 1535",8720,975,1535,367,11597,2025-01-19,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11599, of which: destroyed: 8723, damaged: 367, abandoned: 973, captured: 1536",8723,973,1536,367,11599,2025-01-22,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11631, of which: destroyed: 8754, damaged: 367, abandoned: 974, captured: 1536",8754,974,1536,367,11631,2025-01-25,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11693, of which: destroyed: 8814, damaged: 367, abandoned: 976, captured: 1536",8814,976,1536,367,11693,2025-01-31,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11704, of which: destroyed: 8825, damaged: 368, abandoned: 975, captured: 1536",8825,975,1536,368,11704,2025-02-02,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11710, of which: destroyed: 8831, damaged: 368, abandoned: 975, captured: 1536",8831,975,1536,368,11710,2025-02-03,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11769, of which: destroyed: 8887, damaged: 368, abandoned: 978, captured: 1536",8887,978,1536,368,11769,2025-02-11,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11786, of which: destroyed: 8903, damaged: 368, abandoned: 979, captured: 1536",8903,979,1536,368,11786,2025-02-12,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11794, of which: destroyed: 8913, damaged: 368, abandoned: 977, captured: 1536",8913,977,1536,368,11794,2025-02-16,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11819, of which: destroyed: 8935, damaged: 368, abandoned: 980, captured: 1536",8935,980,1536,368,11819,2025-02-18,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11864, of which: destroyed: 8980, damaged: 368, abandoned: 981, captured: 1536",8980,981,1536,368,11865,2025-02-21,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11905, of which: destroyed: 9018, damaged: 367, abandoned: 984, captured: 1536",9018,984,1536,367,11905,2025-02-23,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11908, of which: destroyed: 9021, damaged: 367, abandoned: 984, captured: 1536",9021,984,1536,367,11908,2025-02-24,0,0,0,0,0,0,0,0,0,0
Russia,Mine-Resistant Ambush Protected,39,1,11,5,56,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Multiple Rocket Launchers,329,2,54,37,422,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Multiple Rocket Launchers,333,2,54,37,426,2024-10-06,4,0,0,0,4,0,0,0,0,0
Russia,Multiple Rocket Launchers,338,2,54,37,431,2024-10-22,5,0,0,0,5,0,0,0,0,0
Russia,Multiple Rocket Launchers,341,2,54,37,434,2024-10-27,3,0,0,0,3,0,0,0,0,0
Russia,Multiple Rocket Launchers,342,2,54,37,435,2024-10-30,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,343,2,54,37,436,2024-11-05,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,344,2,54,37,437,2024-11-14,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,345,2,54,37,438,2024-11-17,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,347,2,54,37,440,2024-11-20,2,0,0,0,2,0,0,0,0,0
Russia,Multiple Rocket Launchers,349,2,54,39,444,2024-11-27,2,0,0,2,4,0,0,0,0,0
Russia,Multiple Rocket Launchers,350,2,54,39,445,2024-12-03,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,352,2,54,39,447,2024-12-09,2,0,0,0,2,0,0,0,0,0
Russia,Multiple Rocket Launchers,351,2,54,39,446,2024-12-17,-1,0,0,0,-1,0,0,0,0,0
Russia,Multiple Rocket Launchers,351,2,54,40,447,2024-12-26,0,0,0,1,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,352,2,54,40,448,2024-12-29,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,353,2,54,40,449,2025-01-07,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,354,2,54,40,450,2025-01-13,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,355,2,54,40,451,2025-01-16,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,356,2,54,40,452,2025-01-25,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,357,2,54,40,453,2025-01-31,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,359,2,54,40,455,2025-02-11,2,0,0,0,2,0,0,0,0,0
Russia,Multiple Rocket Launchers,360,2,54,40,456,2025-02-12,1,0,0,0,1,0,0,0,0,0
Russia,Multiple Rocket Launchers,366,2,54,40,462,2025-02-18,6,0,0,0,6,0,0,0,0,0
Russia,Multiple Rocket Launchers,369,2,54,40,465,2025-02-21,3,0,0,0,3,0,0,0,0,0
Russia,Naval Ships and Submarines,21,0,0,7,28,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Radars,49,0,10,22,81,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Radars,50,0,10,22,82,2024-10-22,1,0,0,0,1,0,0,0,0,0
Russia,Radars,51,0,10,22,83,2024-10-27,1,0,0,0,1,0,0,0,0,0
Russia,Radars,51,0,10,23,84,2024-11-05,0,0,0,1,1,0,0,0,0,0
Russia,Radars,52,0,10,23,85,2024-11-17,1,0,0,0,1,0,0,0,0,0
Russia,Radars,53,0,10,23,86,2024-11-27,1,0,0,0,1,0,0,0,0,0
Russia,Radars,54,0,10,24,88,2024-12-03,1,0,0,1,2,0,0,0,0,0
Russia,Radars,55,0,10,24,89,2024-12-09,1,0,0,0,1,0,0,0,0,0
Russia,Radars,55,0,10,23,88,2024-12-17,0,0,0,-1,-1,0,0,0,0,0
Russia,Radars,56,0,10,24,90,2025-01-22,1,0,0,1,2,0,0,0,0,0
Russia,Radars,58,0,10,24,92,2025-02-11,2,0,0,0,2,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,294,1,170,0,465,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,297,1,170,0,468,2024-10-03,3,0,0,0,3,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,300,1,170,0,471,2024-10-06,3,0,0,0,3,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,303,1,171,0,475,2024-10-09,3,0,1,0,4,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,309,1,175,0,485,2024-10-22,6,0,4,0,10,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,310,1,175,0,486,2024-10-23,1,0,0,0,1,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,312,1,175,0,488,2024-10-27,2,0,0,0,2,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,315,1,175,0,491,2024-10-30,3,0,0,0,3,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,318,1,175,0,494,2024-11-02,3,0,0,0,3,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,318,1,176,0,495,2024-11-05,0,0,1,0,1,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,319,1,176,0,496,2024-11-11,1,0,0,0,1,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,320,1,177,0,498,2024-11-14,1,0,1,0,2,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,320,1,178,0,499,2024-11-17,0,0,1,0,1,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,321,1,179,0,501,2024-11-20,1,0,1,0,2,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,321,1,181,0,503,2024-11-23,0,0,2,0,2,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,322,1,182,0,505,2024-11-30,1,0,1,0,2,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,325,1,183,0,509,2024-12-03,3,0,1,0,4,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,325,1,184,0,510,2024-12-09,0,0,1,0,1,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,327,1,184,0,512,2024-12-18,2,0,0,0,2,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,331,1,188,0,520,2024-12-23,4,0,4,0,8,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,335,1,190,0,526,2024-12-26,4,0,2,0,6,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,335,1,191,0,527,2024-12-29,0,0,1,0,1,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,337,1,193,0,531,2025-01-07,2,0,2,0,4,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,339,1,193,0,533,2025-01-13,2,0,0,0,2,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,339,1,194,0,534,2025-01-19,0,0,1,0,1,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,340,1,196,0,537,2025-01-22,1,0,2,0,3,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,342,1,196,0,539,2025-01-25,2,0,0,0,2,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,343,1,196,0,540,2025-02-02,1,0,0,0,1,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,348,1,196,0,545,2025-02-11,5,0,0,0,5,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,348,1,197,0,546,2025-02-12,0,0,1,0,1,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,352,1,198,0,551,2025-02-16,4,0,1,0,5,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,356,1,198,0,555,2025-02-18,4,0,0,0,4,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,359,1,198,0,558,2025-02-21,3,0,0,0,3,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,360,1,199,0,560,2025-02-23,1,0,1,0,2,0,0,0,0,0
Russia,Reconnaissance Unmanned Aerial Vehicles,361,1,199,0,561,2025-02-24,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Anti-Aircraft Guns,15,2,7,2,26,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Self-Propelled Anti-Aircraft Guns,16,2,7,2,27,2024-10-09,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Anti-Tank Missile Systems,19,4,20,1,44,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Self-Propelled Anti-Tank Missile Systems,20,4,20,1,45,2024-11-11,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Anti-Tank Missile Systems,21,4,20,1,46,2025-01-22,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,673,6,109,47,835,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Self-Propelled Artillery,676,6,109,47,838,2024-10-09,3,0,0,0,3,0,0,0,0,0
Russia,Self-Propelled Artillery,681,6,109,47,843,2024-10-22,5,0,0,0,5,0,0,0,0,0
Russia,Self-Propelled Artillery,682,6,109,47,844,2024-10-27,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,684,6,109,47,846,2024-10-30,2,0,0,0,2,0,0,0,0,0
Russia,Self-Propelled Artillery,686,6,109,47,848,2024-11-02,2,0,0,0,2,0,0,0,0,0
Russia,Self-Propelled Artillery,687,6,109,47,849,2024-11-05,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,689,6,109,47,851,2024-11-14,2,0,0,0,2,0,0,0,0,0
Russia,Self-Propelled Artillery,691,6,109,47,853,2024-11-17,2,0,0,0,2,0,0,0,0,0
Russia,Self-Propelled Artillery,692,6,109,47,854,2024-11-20,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,693,6,109,47,855,2024-11-23,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,694,6,109,47,856,2024-11-27,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,695,6,109,47,857,2024-12-03,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,696,6,109,47,858,2024-12-09,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,699,6,109,47,861,2024-12-18,3,0,0,0,3,0,0,0,0,0
Russia,Self-Propelled Artillery,701,6,109,47,863,2024-12-23,2,0,0,0,2,0,0,0,0,0
Russia,Self-Propelled Artillery,700,6,109,47,862,2024-12-31,-1,0,0,0,-1,0,0,0,0,0
Russia,Self-Propelled Artillery,702,6,109,47,864,2025-01-10,2,0,0,0,2,0,0,0,0,0
Russia,Self-Propelled Artillery,704,6,109,47,866,2025-01-13,2,0,0,0,2,0,0,0,0,0
Russia,Self-Propelled Artillery,704,6,109,48,867,2025-01-16,0,0,0,1,1,0,0,0,0,0
Russia,Self-Propelled Artillery,706,6,109,48,869,2025-01-19,2,0,0,0,2,0,0,0,0,0
Russia,Self-Propelled Artillery,707,6,109,48,870,2025-01-22,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,708,6,109,48,871,2025-01-25,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,709,6,109,48,872,2025-01-31,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,716,7,109,48,880,2025-02-11,7,1,0,0,8,0,0,0,0,0
Russia,Self-Propelled Artillery,717,7,109,48,881,2025-02-12,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,721,7,109,48,885,2025-02-16,4,0,0,0,4,0,0,0,0,0
Russia,Self-Propelled Artillery,724,7,109,48,888,2025-02-18,3,0,0,0,3,0,0,0,0,0
Russia,Self-Propelled Artillery,725,7,109,48,889,2025-02-23,1,0,0,0,1,0,0,0,0,0
Russia,Self-Propelled Artillery,726,7,109,48,890,2025-02-24,1,0,0,0,1,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,204,4,24,45,277,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,206,4,24,46,280,2024-10-09,2,0,0,1,3,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,207,4,24,46,281,2024-10-24,1,0,0,0,1,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,208,4,24,46,282,2024-10-27,1,0,0,0,1,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,209,4,24,46,283,2024-11-02,1,0,0,0,1,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,210,4,24,47,285,2024-11-11,1,0,0,1,2,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,211,4,24,47,286,2024-11-14,1,0,0,0,1,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,212,4,24,47,287,2024-11-20,1,0,0,0,1,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,213,4,24,47,288,2024-11-23,1,0,0,0,1,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,215,4,24,47,290,2024-11-27,2,0,0,0,2,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,216,4,24,47,291,2024-12-09,1,0,0,0,1,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,218,4,24,47,293,2025-01-07,2,0,0,0,2,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,218,4,24,48,294,2025-01-10,0,0,0,1,1,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,218,4,24,50,296,2025-01-16,0,0,0,2,2,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,220,4,24,50,298,2025-01-19,2,0,0,0,2,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,220,4,24,51,299,2025-02-02,0,0,0,1,1,0,0,0,0,0
Russia,Surface-To-Air Missile Systems,221,4,24,51,300,2025-02-12,1,0,0,0,1,0,0,0,0,0
Russia,Tanks,2366,369,532,157,3424,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Tanks,2373,370,532,157,3432,2024-10-02,7,1,0,0,8,0,0,0,0,0
Russia,Tanks,2380,370,532,158,3440,2024-10-06,7,0,0,1,8,0,0,0,0,0
Russia,Tanks,2386,370,532,158,3446,2024-10-09,6,0,0,0,6,0,0,0,0,0
Russia,Tanks,2384,368,531,158,3441,2024-10-21,-2,-2,-1,0,-5,0,0,0,0,0
Russia,Tanks,2431,373,531,158,3493,2024-10-22,47,5,0,0,52,0,0,0,0,0
Russia,Tanks,2431,374,531,158,3494,2024-10-23,0,1,0,0,1,0,0,0,0,0
Russia,Tanks,2432,374,531,158,3495,2024-10-24,1,0,0,0,1,0,0,0,0,0
Russia,Tanks,2441,375,531,158,3505,2024-10-27,9,1,0,0,10,0,0,0,0,0
Russia,Tanks,2448,375,532,158,3513,2024-10-30,7,0,1,0,8,0,0,0,0,0
Russia,Tanks,2462,375,532,158,3527,2024-11-02,14,0,0,0,14,0,0,0,0,0
Russia,Tanks,2470,375,533,158,3536,2024-11-05,8,0,1,0,9,0,0,0,0,0
Russia,Tanks,2484,374,533,158,3549,2024-11-11,14,-1,0,0,13,0,0,0,0,0
Russia,Tanks,2492,375,533,158,3558,2024-11-14,8,1,0,0,9,0,0,0,0,0
Russia,Tanks,2502,376,533,158,3569,2024-11-17,10,1,0,0,11,0,0,0,0,0
Russia,Tanks,2509,377,533,158,3577,2024-11-20,7,1,0,0,8,0,0,0,0,0
Russia,Tanks,2511,376,533,158,3578,2024-11-23,2,-1,0,0,1,0,0,0,0,0
Russia,Tanks,2522,376,533,157,3588,2024-11-27,11,0,0,-1,10,0,0,0,0,0
Russia,Tanks,2531,377,533,157,3598,2024-11-30,9,1,0,0,10,0,0,0,0,0
Russia,Tanks,2534,377,533,157,3601,2024-12-03,3,0,0,0,3,0,0,0,0,0
Russia,Tanks,2551,379,534,157,3621,2024-12-09,17,2,1,0,20,0,0,0,0,0
Russia,Tanks,2557,378,533,157,3625,2024-12-12,6,-1,-1,0,4,0,0,0,0,0
Russia,Tanks,2571,378,533,157,3639,2024-12-16,14,0,0,0,14,0,0,0,0,0
Russia,Tanks,2569,376,533,157,3635,2024-12-17,-2,-2,0,0,-4,0,0,0,0,0
Russia,Tanks,2578,376,534,157,3645,2024-12-18,9,0,1,0,10,0,0,0,0,0
Russia,Tanks,2587,377,534,157,3655,2024-12-23,9,1,0,0,10,0,0,0,0,0
Russia,Tanks,2593,377,534,157,3661,2024-12-26,6,0,0,0,6,0,0,0,0,0
Russia,Tanks,2596,375,534,157,3662,2024-12-29,3,-2,0,0,1,0,0,0,0,0
Russia,Tanks,2604,373,534,157,3668,2024-12-31,8,-2,0,0,6,0,0,0,0,0
Russia,Tanks,2613,373,534,157,3677,2025-01-07,9,0,0,0,9,0,0,0,0,0
Russia,Tanks,2622,374,534,157,3687,2025-01-10,9,1,0,0,10,0,0,0,0,0
Russia,Tanks,2624,375,534,157,3690,2025-01-13,2,1,0,0,3,0,0,0,0,0
Russia,Tanks,2629,378,534,157,3698,2025-01-16,5,3,0,0,8,0,0,0,0,0
Russia,Tanks,2637,380,534,157,3708,2025-01-19,8,2,0,0,10,0,0,0,0,0
Russia,Tanks,2635,378,534,157,3704,2025-01-22,-2,-2,0,0,-4,0,0,0,0,0
Russia,Tanks,2642,377,534,157,3710,2025-01-25,7,-1,0,0,6,0,0,0,0,0
Russia,Tanks,2650,377,534,157,3718,2025-01-31,8,0,0,0,8,0,0,0,0,0
Russia,Tanks,2655,375,534,157,3721,2025-02-02,5,-2,0,0,3,0,0,0,0,0
Russia,Tanks,2656,375,534,157,3722,2025-02-03,1,0,0,0,1,0,0,0,0,0
Russia,Tanks,2672,377,534,157,3740,2025-02-11,16,2,0,0,18,0,0,0,0,0
Russia,Tanks,2675,378,534,157,3744,2025-02-12,3,1,0,0,4,0,0,0,0,0
Russia,Tanks,2681,378,534,157,3750,2025-02-16,6,0,0,0,6,0,0,0,0,0
Russia,Tanks,2685,380,534,157,3756,2025-02-18,4,2,0,0,6,0,0,0,0,0
Russia,Tanks,2694,380,534,157,3765,2025-02-21,9,0,0,0,9,0,0,0,0,0
Russia,Tanks,2701,380,534,157,3772,2025-02-23,7,0,0,0,7,0,0,0,0,0
Russia,Tanks,2702,380,534,157,3773,2025-02-24,1,0,0,0,1,0,0,0,0,0
Russia,Towed Artillery,253,5,97,57,412,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Towed Artillery,257,5,97,57,416,2024-10-22,4,0,0,0,4,0,0,0,0,0
Russia,Towed Artillery,257,5,97,58,417,2024-10-30,0,0,0,1,1,0,0,0,0,0
Russia,Towed Artillery,257,5,98,58,418,2024-11-23,0,0,1,0,1,0,0,0,0,0
Russia,Towed Artillery,258,5,98,58,419,2024-12-03,1,0,0,0,1,0,0,0,0,0
Russia,Towed Artillery,258,5,98,59,420,2024-12-31,0,0,0,1,1,0,0,0,0,0
Russia,Towed Artillery,259,5,98,59,421,2025-01-07,1,0,0,0,1,0,0,0,0,0
Russia,Towed Artillery,259,5,98,62,424,2025-01-10,0,0,0,3,3,0,0,0,0,0
Russia,Towed Artillery,259,5,98,75,437,2025-01-16,0,0,0,13,13,0,0,0,0,0
Russia,Towed Artillery,259,5,98,83,445,2025-01-22,0,0,0,8,8,0,0,0,0,0
Russia,Towed Artillery,260,5,98,83,446,2025-01-31,1,0,0,0,1,0,0,0,0,0
Russia,Towed Artillery,260,5,98,86,449,2025-02-12,0,0,0,3,3,0,0,0,0,0
Russia,Towed Artillery,261,5,98,86,450,2025-02-21,1,0,0,0,1,0,0,0,0,0
Russia,Towed Artillery,261,5,98,90,454,2025-02-23,0,0,0,4,4,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2907,48,575,97,3627,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2912,48,575,97,3632,2024-10-03,5,0,0,0,5,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2915,48,575,97,3635,2024-10-06,3,0,0,0,3,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2919,48,575,97,3639,2024-10-09,4,0,0,0,4,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2916,48,575,97,3636,2024-10-21,-3,0,0,0,-3,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2957,48,577,99,3681,2024-10-22,41,0,2,2,45,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2959,48,577,99,3683,2024-10-23,2,0,0,0,2,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2959,48,578,99,3684,2024-10-24,0,0,1,0,1,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2968,48,578,99,3693,2024-10-27,9,0,0,0,9,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2972,48,579,99,3698,2024-10-30,4,0,1,0,5,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2975,48,579,99,3701,2024-11-02,3,0,0,0,3,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2988,48,579,99,3714,2024-11-05,13,0,0,0,13,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2995,48,579,99,3721,2024-11-11,7,0,0,0,7,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",2999,48,579,99,3725,2024-11-14,4,0,0,0,4,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3003,48,579,99,3729,2024-11-17,4,0,0,0,4,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3008,48,579,99,3734,2024-11-20,5,0,0,0,5,0,0,0,0,0
Russia,"Trucks, Vehicles, and Jeeps",3014,48,579,99,3740,2024-11-27,6,0,0,0,6,0,0,0,0,0
